ID,Date,Content,Username,Retweets,Likes,Replies,Quote Tweets,Hashtags
1.65899E+18,2023-05-17 23:59:48+00:00,https://t.co/w4emTEmaJr,maara_e,0,0,1,0,
1.65899E+18,2023-05-17 23:59:17+00:00,Hilda Baci really is that bitch! 🔥🔥🔥,Mahogvny,0,0,0,0,
1.65899E+18,2023-05-17 23:59:10+00:00,https://t.co/dsr2XFC0ua,maara_e,0,0,4,0,
1.65899E+18,2023-05-17 23:58:05+00:00,https://t.co/wSNHNg9LKP,maara_e,0,0,0,0,
1.65899E+18,2023-05-17 23:57:46+00:00,https://t.co/J8vVniasfk,maara_e,0,0,0,0,
1.65899E+18,2023-05-17 23:57:02+00:00,https://t.co/HMcY2XZS4U,maara_e,0,0,0,0,
1.65898E+18,2023-05-17 23:56:14+00:00,https://t.co/1V5oGp4IYu,maara_e,0,0,0,0,
1.65898E+18,2023-05-17 23:54:27+00:00,https://t.co/U083MLQgdY,maara_e,0,0,1,0,
1.65898E+18,2023-05-17 23:53:39+00:00,@BeverlyNaya IFE mi 🥰,BaciCookathon,0,0,0,0,
1.65898E+18,2023-05-17 23:53:34+00:00,https://t.co/d9hzfAvcDM,maara_e,0,0,5,0,
1.65898E+18,2023-05-17 23:52:31+00:00,Bend down select https://t.co/y4ciz3kZ5U,maara_e,0,1,2,1,
1.65898E+18,2023-05-17 23:51:38+00:00,"@_fareedaah Ai ni wlh ninema nake neman yan adawan har inda suke. Because I know I would tell them what they can’t defend themselves from, since they’re not RMD fans.
Cox I know I can cook them pass Hilda Baci!",UpharwwQ,0,0,0,0,
1.65898E+18,2023-05-17 23:45:22+00:00,Cook-a-thon: Why we’ve not confirmed Hilda Baci’s success – Guinness World Records https://t.co/5O7QnslPoj via @Mytruthandyourview,skidojay2,0,0,0,0,
1.65898E+18,2023-05-17 23:40:14+00:00,"Based on demand, I would be doing bend down select for memes.",maara_e,0,0,0,1,
1.65898E+18,2023-05-17 23:35:42+00:00,Kimonnnn 👏🏾👏🏾👏🏾👏🏾👏🏾,maara_e,0,0,0,0,
1.65898E+18,2023-05-17 23:35:12+00:00,@Lamm___y Ok I would release them soon,maara_e,0,1,1,0,
1.65898E+18,2023-05-17 23:33:07+00:00,"My mum called me tonight and expressed her happiness over Hilda baci cook-a-thon

She then told me she knows I can go more than 100hours cooking

I really can’t say but I salute the woman. You never know what you capable of doing until you try.",OmoOniCake,1,4,2,0,
1.65898E+18,2023-05-17 23:28:35+00:00,The amount of memes I have is alarming. I think I would start selling them.,maara_e,0,0,1,0,
1.65898E+18,2023-05-17 23:25:46+00:00,@husseinakanni Lmao weyre,Othmanwale_10,0,1,1,0,
1.65898E+18,2023-05-17 23:25:35+00:00,@mo4hunnid @BOJWorldd Lmao Wetyn be this 😂🤣,Othmanwale_10,0,0,1,0,
1.65898E+18,2023-05-17 23:25:00+00:00,@Akindimeji_ Ahhhh eyiii por o ahhh,Othmanwale_10,0,0,1,0,
1.65898E+18,2023-05-17 23:24:14+00:00,@Akindimeji_ I’m sure your mom is praying for long life for you everytime but nah you want to end it yourself.,Othmanwale_10,2,5,3,0,
1.65898E+18,2023-05-17 23:21:14+00:00,"Nigerian chef Hilda Baci bids for longest cooking marathon with 100-hour kitchen stint
https://t.co/pHuqLahuUc",naijareel,0,0,0,0,
1.65898E+18,2023-05-17 23:20:56+00:00,Let me be your chef Hilda baci 👩🏾‍🍳 https://t.co/YEpwuBKase,EnuguMbah,1,18,6,0,
1.65898E+18,2023-05-17 23:18:33+00:00,They say City have turn Hilda Baci 😅,perleon_,0,0,0,0,
1.65898E+18,2023-05-17 23:17:54+00:00,@PeterObi May he find eternal rest in the bosom of the lord Almighty.,BaciCookathon,0,0,0,0,
1.65897E+18,2023-05-17 23:17:07+00:00,Let me be your chef Hilda baci’s https://t.co/QQ5x7O8KaG,thatgirleby_,0,0,0,0,
1.65897E+18,2023-05-17 23:13:14+00:00,@Yvonne_Godswill https://t.co/yB7Q2jgiqs,maara_e,0,2,0,0,
1.65897E+18,2023-05-17 23:12:45+00:00,"You all need to relax with the “Y has 7 Guinness World Records, and no one is celebrating them.”

Hilda Baci spent heavy on her PR, that’s all. And the trickle down of that spending is you discovering these “unsung” heroes. 

Respect her!",afrohaze,0,1,0,0,
1.65897E+18,2023-05-17 23:12:25+00:00,"https://t.co/gL2rdmilQZ

CONTEXTUALISING HILDA BACI COOKATHON'S CHALLENGE AS A NEW SYMBOLS,  METAPHOR AND IDIOM IN THE PURVIEW OF LANGUAGE USE
© Joseph I. Babatunde, 2023

#Hildabacicookathon 
#Dlconversation 

#Dlconversation 
#HildaEffiongBassey 
#hildacookathon 
#hildabaci",Joephotos001,1,5,0,0,"['Hildabacicookathon', 'Dlconversation', 'Dlconversation', 'HildaEffiongBassey', 'hildacookathon', 'hildabaci']"
1.65897E+18,2023-05-17 23:12:19+00:00,https://t.co/PXRmeyMG3n,maara_e,0,0,0,0,
1.65897E+18,2023-05-17 23:11:58+00:00,@AanuoluwapoAd17 Taking it to God and exchanging the hurt for his Peace.,janthe4th_,1,1,0,0,
1.65897E+18,2023-05-17 23:10:55+00:00,Africans smashing world records everywhere! Congrats to Hilda Baci and DJ Soul Yin 🙌🏿🥳🌍,TOAvibes,2,2,0,0,
1.65897E+18,2023-05-17 23:10:39+00:00,We meuve 💪🏾💪🏾💪🏾💪🏾,maara_e,0,1,0,0,
1.65897E+18,2023-05-17 23:09:06+00:00,“shut your dirty trap” is a movement…let’s go,maara_e,0,0,0,0,
1.65897E+18,2023-05-17 23:08:55+00:00,@Dada_girll Beautiful colour 😍,janthe4th_,0,1,1,0,
1.65897E+18,2023-05-17 23:08:16+00:00,@Auntyadaa This ❤️,janthe4th_,0,0,0,0,
1.65897E+18,2023-05-17 23:07:37+00:00,@SyntoBaby The only challenge we wan dey see na Hilda Baci challenge.....carry your fake ass out of my TL,francisopara13,0,0,1,0,
1.65897E+18,2023-05-17 23:07:20+00:00,"@godlens_ @rawlings_enans @AfricaFactsZone He never said he didn't win years before, he meant that Nigerians decided to break world records this year, which includes Hilda baci and this guy who won it again",DamilolAdeyem1,0,0,0,0,
1.65897E+18,2023-05-17 23:07:11+00:00,@the_berneese_ Hilda baci..... keep cooking 🔥🔥,ekow_Sarkcess,0,0,0,0,
1.65897E+18,2023-05-17 23:06:14+00:00,HILDA BACI et son incroyable record 🤩.. #Hilda #Africa #story #guinessworldrecord #Hildabaccicookathon #Nigeria https://t.co/YW4CW6hshf,YnkStudios,0,0,0,0,"['Hilda', 'Africa', 'story', 'guinessworldrecord', 'Hildabaccicookathon', 'Nigeria']"
1.65897E+18,2023-05-17 23:05:35+00:00,@Khalifah_SAS ni hilda baci na sani gaskiya,nafiisahnura,0,0,1,0,
1.65897E+18,2023-05-17 23:02:38+00:00,Nigerian chef Hilda Baci bids for longest cooking marathon with 100-hour kitchen stint @hildabacicooks https://t.co/Xcgn6CvhR6 via @GWR;,SegunOyedeji1,0,2,0,0,
1.65897E+18,2023-05-17 23:02:19+00:00,"@ThinktwiceDark1 There was a background story the this comedy.
It wasn't meant to be an insult but to correct those who were pronouncing Hilda Baci as Ida Bachi",balogunfd,0,0,0,0,
1.65897E+18,2023-05-17 22:52:39+00:00,"Sadly, the lessons the majority learned were only dumped on social media, with no actions nor change whatsoever…

Now, it’s Hilda Baci breaking a world record!",3lemTradez,0,0,1,0,
1.65897E+18,2023-05-17 22:55:42+00:00,"One of the news that hit me right after my detox was Hilda Baci cooking for 100 hours but calm down!

I don't want to perspire to aspire you. 

My point is - She used Guinness Book of records as her route. 

Have you ever tried to stand out &amp; you thought the market was crowded?",hannatu_ijioma,0,0,1,0,
1.65897E+18,2023-05-17 22:51:43+00:00,"Hilda Baci, the renowned Nigerian chef who gained recognition for breaking the Guinness World Record for the longest cooking marathon, recently showcased her fully automated house.

In a video that quickly went viral on TikTok, Hilda took viewers

https://t.co/068Ji8KpNM",Quadri96847200,0,0,0,0,
1.65897E+18,2023-05-17 22:45:20+00:00,@brfootball MANCHESTER CITY VS REAL MADRID FULL MATCH HIGHLIGHTS. CITY COOKED JUST LIKE HILDA BACI. https://t.co/afIQNrrHuP,asapmims,0,2,0,0,
1.65897E+18,2023-05-17 22:39:50+00:00,"Please come to the GC, it’s like HILDA BACI is present 😪",uncleshamsu_,0,0,0,0,
1.65897E+18,2023-05-17 22:37:59+00:00,Brother Hilda baci😭😂,itz_yunouserh,0,0,0,0,
1.65896E+18,2023-05-17 22:37:24+00:00,@kwadwosheldon More than Hilda baci 😂😂,mrlowry10,0,1,0,0,
1.65896E+18,2023-05-17 22:36:56+00:00,@onyiispyder @DanielRegha Idan is the guy that supported Hilda Baci in the cooking saga..,okoyech44099423,0,0,0,0,
1.65896E+18,2023-05-17 22:36:44+00:00,"🎯 Success doesn't come by mere hope or chance; it requires meticulous planning and strategic execution. Just like the visionary leader Asiwaju Bola Ahmed Tinubu,  you also should start planning on how to grow your business, using good designs, bring your work
#Hildabaci #Tinubu https://t.co/LGA6dOWZJi",RemiDairo2,0,0,0,0,"['Hildabaci', 'Tinubu']"
1.65896E+18,2023-05-17 22:36:38+00:00,@Sabinus1_ Na Hilda Baci food be that 👀👀 https://t.co/nFpyD9V7gF,UgwuDavid18,0,1,0,0,
1.65896E+18,2023-05-17 22:36:22+00:00,Who said my Queen @tsatsii don’t spray mulla!!!!?? #Tsatsii #TsatsiiMadiba Hilda baci mamamia sweet carolina https://t.co/oQugmpGPIw,PARTY_FAVOR247,1,10,0,0,"['Tsatsii', 'TsatsiiMadiba']"
1.65896E+18,2023-05-17 22:35:40+00:00,"Thank you for make Nigeria proud
#hildacookathon #hildabaci 
#ChampionsLeague #ManCity #ManCityRealMadrid https://t.co/uMvztxQb2V",JoshuaEmem20146,0,0,0,0,"['hildacookathon', 'hildabaci', 'ChampionsLeague', 'ManCity', 'ManCityRealMadrid']"
1.65896E+18,2023-05-17 22:35:13+00:00,"@kc_journalist @woye1 @Topboychriss @tajudine2013gm2 @Stonez_01 @scarfizal @OpeBee @Journalist_Mind @IU_Wakilii @AsiwajuOladimej @Updateboyx 🎯 Success doesn't come by mere hope or chance; it requires meticulous planning and strategic execution. Just like the visionary leader Asiwaju Bola Ahmed Tinubu,  you also should start planning on how to grow your business, using good designs, bring your work
#Hildabaci #Tinubu",RemiDairo2,0,1,1,0,"['Hildabaci', 'Tinubu']"
1.65896E+18,2023-05-17 22:33:54+00:00,"Dance to Learn, Learn to Dance: Embracing Fun, Inclusion, and Quality Education!""

#education #Girleducation #EducationCannotWait #Dance Hilda Baci #qualityeducation 
#schoolofclusters https://t.co/VM9ZDa5vLF",twinadvocates,3,3,0,0,"['education', 'Girleducation', 'EducationCannotWait', 'Dance', 'qualityeducation', 'schoolofclusters']"
1.65896E+18,2023-05-17 22:33:47+00:00,"@BashorunToluwa @PoojaMedia I thought they said Camavinga is the best versatile player in the world. Got cooked by Bernardo who has played CM, CDM, LB, RW, LW this season. Football is not only running and tackles because that is all what Camavinga can do. Na better turning. Him cook am pass Hilda Baci",Aveigh123,0,5,1,0,
1.65896E+18,2023-05-17 22:32:06+00:00,"TESTIMONY VIDEO FROM THE NEW GMGPAY , RECOVER ALL LOST FUNDS  join telegram group https://t.co/J6mEawF74T 

____________________________
#gmg #GMG #gmgpay #gmgtrys #BANGCHANBESTLEADER #COLDPLAYinKL #ChampionsLeague #ManCityRealMadrid #money #hilda #Hildabaccicookathon #hildabaci https://t.co/pMWN7LpWIZ",GmgpayCom,1,3,3,0,"['gmg', 'GMG', 'gmgpay', 'gmgtrys', 'BANGCHANBESTLEADER', 'COLDPLAYinKL', 'ChampionsLeague', 'ManCityRealMadrid', 'money', 'hilda', 'Hildabaccicookathon', 'hildabaci']"
1.65896E+18,2023-05-17 22:33:03+00:00,"@SaharaReporters A young man who should be trending like Hilda Baci with success and happiness,is trending on social media base on a victim of Police brutality... Many Nigeria police officer are touts and criminals",banick25,0,0,0,0,
1.65896E+18,2023-05-17 22:33:33+00:00,"@JudahMaiye Especially those attending NSPDB or so
I'm not been bias or judgemental but apart from Hilda Baci, I've seen like 5 different ladies attending that church and are hook up babes.
Post yansh on SM and be praying in tongues later where one can see Dem.
Disgusting sluts",Bebju6,0,0,0,0,
1.65896E+18,2023-05-17 22:33:03+00:00,"@SaharaReporters A young man who should be trending like Hilda Baci with success and happiness,is trending on social media base on a victim of Police brutality... Many Nigeria police officer are touts and criminals",banick25,0,0,0,0,
1.65896E+18,2023-05-17 22:32:06+00:00,"TESTIMONY VIDEO FROM THE NEW GMGPAY , RECOVER ALL LOST FUNDS  join telegram group https://t.co/J6mEawF74T 

____________________________
#gmg #GMG #gmgpay #gmgtrys #BANGCHANBESTLEADER #COLDPLAYinKL #ChampionsLeague #ManCityRealMadrid #money #hilda #Hildabaccicookathon #hildabaci https://t.co/pMWN7LpWIZ",GmgpayCom,1,3,3,0,"['gmg', 'GMG', 'gmgpay', 'gmgtrys', 'BANGCHANBESTLEADER', 'COLDPLAYinKL', 'ChampionsLeague', 'ManCityRealMadrid', 'money', 'hilda', 'Hildabaccicookathon', 'hildabaci']"
1.65896E+18,2023-05-17 22:30:30+00:00,@nihaad_tabe D’accord Hilda Baci 💀,_08Momo,1,1,1,0,
1.65896E+18,2023-05-17 22:29:08+00:00,"TESTIMONY VIDEO FROM THE NEW GMGPAY , RECOVER ALL LOST FUNDS  join telegram group https://t.co/J6mEawF74T 

____________________________
#gmg #GMG #gmgpay #gmgtrys #BANGCHANBESTLEADER #COLDPLAYinKL #ChampionsLeague #ManCityRealMadrid #money #hilda #Hildabaccicookathon #hildabaci https://t.co/QDzfgOx9BG",GmgpayCom,1,4,2,0,"['gmg', 'GMG', 'gmgpay', 'gmgtrys', 'BANGCHANBESTLEADER', 'COLDPLAYinKL', 'ChampionsLeague', 'ManCityRealMadrid', 'money', 'hilda', 'Hildabaccicookathon', 'hildabaci']"
1.65896E+18,2023-05-17 22:28:57+00:00,"Exactly what I said some days back  when some people where saying Hilda Baci's victory was by grace.

This lady literally prepared for years just to become physically and mentally fit to go on the cooking challenge.

Success doesn't just come knocking at your door overnight.",_adinoyyi,0,1,0,0,
1.65896E+18,2023-05-17 22:26:45+00:00,@InibeheEffiong Leave the children of corn alone,DrEffiong_John,1,4,0,0,
1.65896E+18,2023-05-17 22:26:38+00:00,"TESTIMONY VIDEO FROM THE NEW GMGPAY , RECOVER ALL LOST FUNDS 

#gmg #GMG #gmgpay #gmgtrys #BANGCHANBESTLEADER #COLDPLAYinKL #ChampionsLeague #ManCityRealMadrid #money #hilda #Hildabaccicookathon #hildabaci #HilalAltinbilek https://t.co/dBkeES8czH",GmgpayCom,0,3,1,0,"['gmg', 'GMG', 'gmgpay', 'gmgtrys', 'BANGCHANBESTLEADER', 'COLDPLAYinKL', 'ChampionsLeague', 'ManCityRealMadrid', 'money', 'hilda', 'Hildabaccicookathon', 'hildabaci', 'HilalAltinbilek']"
1.65896E+18,2023-05-17 22:26:27+00:00,AXA Mansard backs Hilda Baci with health insurance https://t.co/Bu6sq31zsG,MobilePunch,8,89,5,0,
1.65896E+18,2023-05-17 22:25:20+00:00,"Congratulations to Uyai Akwa Ibom, Hilda Baci",kaybie_sambo,0,1,0,0,
1.65896E+18,2023-05-17 22:24:59+00:00,Dan Allah atafawa 👏🏼 soyayya #BANGCHANBESTLEADER #JENNIE #ManCityRealMadrid #hildabaci https://t.co/qzYXuVqAbg,Nasidnation,0,0,0,0,"['BANGCHANBESTLEADER', 'JENNIE', 'ManCityRealMadrid', 'hildabaci']"
1.65896E+18,2023-05-17 22:24:24+00:00,@elonmusk Elon musk and every seconds tweet are like this https://t.co/SLlIMIitVc,HildaBaciCoo,0,0,0,0,
1.65896E+18,2023-05-17 22:21:51+00:00,"@yabaleftonline Kabiyesi ma gbe e se le Hilda Baci 
Oba ba lo ri oun gbogbo.👏👏",AdebzClouds,0,0,0,0,
1.65896E+18,2023-05-17 22:21:23+00:00,Hilda Baci has shown that you can achieve anything if you believe. #YouthintheFlamesofWar #cheflife,Simpleif,0,0,0,0,"['YouthintheFlamesofWar', 'cheflife']"
1.65896E+18,2023-05-17 22:17:45+00:00,"@jameseku2 😂😂😂
You
I get beef with you.

You wey dey follow Hilda Baci up and down 😭",EstherEssien_,0,0,1,0,
1.65896E+18,2023-05-17 22:16:45+00:00,@queen_YBNL Na girl way go cook like Hilda baci we go Marry🤗😍................,Youngkeeng1,0,0,0,0,
1.65896E+18,2023-05-17 22:16:43+00:00,"Hard work truly pays off!

Hilda Baci's story is a testimony to the power of determination and perseverance. 

Remember, success comes to those who put in the effort.

#keeplearning #goal #Hildabacicooks",paul_ade,0,0,0,0,"['keeplearning', 'goal', 'Hildabacicooks']"
1.65896E+18,2023-05-17 22:16:39+00:00,Day break Fried rice will embarrass you 😩 I am so pained Hilda Baci nor do pass like this ooo,Tarebou_E,0,2,0,0,
1.65896E+18,2023-05-17 22:16:29+00:00,Na girl way go cook like Hilda baci we go Marry🤗😍................,Youngkeeng1,0,1,0,0,
1.65896E+18,2023-05-17 22:16:29+00:00,"@JamalHQ7 If Elon musk fit program am to they cook like Hilda Baci, then I go order like two( white &amp; black) make I take hold body till original wife come 😂",Ijaw_007,0,0,1,0,
1.65896E+18,2023-05-17 22:16:19+00:00,@ReplyGPT @Louis_Alexis10 @GWR The way Nigerians will drag @GWR if they cheat Hilda Baci will be historic.,AdebzClouds,0,0,1,0,
1.65896E+18,2023-05-17 22:15:59+00:00,"Yemi Mobolade, a Nigerian, is the Mayor-Elect of Colorado Springs, USA, but GRVLagos can't be Governor of Lagos State because his mother and wife are Igbos

Sad💔

Hilda seun Abure Labour party #ChikaIke Osinbanjo Kaduna Lamidi Apapa Brother Bernard Arise TV Mr Peter obi TY Bello https://t.co/uTo0WxTBNY",prudenceoflago3,2,4,1,1,['ChikaIke']
1.65896E+18,2023-05-17 22:15:37+00:00,"A big shout out to latest world famous superstar cook Queen
Hilda Baci Hilda Baci 
This lady is wonderfully made and beautifully designed
You're a perfect example of grass to Grace
From nobody to special somebody
We thank God for you
Congratulations 💙❤️🌹🎈🎊🎉🎂🍾🍾 https://t.co/RdxXqVnei1",Kingjosep4jesus,0,1,0,0,
1.65896E+18,2023-05-17 22:12:29+00:00,@Wizarab10 E be like say Hilda Baci don hand her apron over to you o. U don dey cook for over 10hrs.,kennethokojie2,0,2,0,0,
1.65896E+18,2023-05-17 22:12:24+00:00,"@Sametu77 @PO_GrassRootM @EstherUmoh10 Who are you coming bunch of agberos, I hope you are not referring to our obi- dent family",BrightNwan72745,0,0,0,0,
1.65896E+18,2023-05-17 22:12:12+00:00,Hilda baci 🙌🏼,CHARISTOYOSI,0,1,1,0,
1.65896E+18,2023-05-17 22:11:39+00:00,"@Chibu_eze2 ,cx⚡👋",HildaBaciQ,0,0,0,0,
1.65896E+18,2023-05-17 22:11:29+00:00,"As Nigerians await Guinness World Record’s review of chef Hilda Baci’s cook-a-thon, it wasn’t just the possible triumph of a world record that riveted the nation, but the allure of infectious hope https://t.co/LWhDRJiOPc",cobbo3,17,51,4,1,
1.65896E+18,2023-05-17 22:11:28+00:00,@City_tykun 🌻😍👋😍🌄😍😁,HildaBaciQ,0,4,0,0,
1.65896E+18,2023-05-17 22:09:11+00:00,"I am talking on behalf of all Africans,Hilda Baci is a World Record Breaker of over 100hrs of cooking.👏👏 https://t.co/ur2FeLYv8W",AdebzClouds,0,0,0,0,
1.65896E+18,2023-05-17 22:08:45+00:00,@bluetric 🤣😁👋😁🌄😁,HildaBaciQ,0,1,0,0,
1.65896E+18,2023-05-17 22:08:40+00:00,"@GWR I am talking on behalf of all Africans,Hilda Baci is a World Record Breaker of over 100hrs of cooking.👏👏 https://t.co/FZONaUtQ4t",AdebzClouds,0,0,0,0,
1.65896E+18,2023-05-17 22:06:51+00:00,@ToyourEyezs ⚡📢⚡📢🖤🖤🖤,HildaBaciQ,0,2,0,0,
1.65896E+18,2023-05-17 22:06:37+00:00,@_hazellove ✍️📢😉📢😛😛,HildaBaciQ,0,4,0,0,
1.65896E+18,2023-05-17 22:06:02+00:00,@worldwideominie 🐐🌻📢🖤📢🖤,HildaBaciQ,0,0,0,0,
1.65896E+18,2023-05-17 22:05:13+00:00,@ommwamba_KE Cga👋📢💙🖤,HildaBaciQ,0,0,0,0,
1.65896E+18,2023-05-17 22:05:04+00:00,@sugakhay @NosakhareDylan 🖤🌻🌼⚡,HildaBaciQ,0,1,0,0,
1.65896E+18,2023-05-17 22:04:56+00:00,@FollowGainPlug 🌄✅🌄💙,HildaBaciQ,0,0,0,0,
1.65896E+18,2023-05-17 22:04:37+00:00,@f_a_r_a_h_9 🌼😛🛑💙😉📢,HildaBaciQ,0,1,0,0,
1.65896E+18,2023-05-17 22:04:29+00:00,@Daffydre2 📢🥰🏵️🥰💙🥰💙,HildaBaciQ,1,5,0,0,
1.65896E+18,2023-05-17 22:03:57+00:00,"Just negodu! Nothing attracts or tastes like good, nutritious, and sweet food... Hilda Baci is worth every letter of the Guinness Book of Records for Cookathon. https://t.co/zBGIPpe0vM",SebastineEbhuom,0,0,0,0,
1.65896E+18,2023-05-17 22:03:26+00:00,@lumidee083 🏵️🥰🏵️🎉🛑🎉🛑,HildaBaciQ,0,5,0,0,
1.65896E+18,2023-05-17 22:00:11+00:00,@Nkjnr Hilda Baci jr🙌❤️😂,Princekay145,0,0,0,0,
1.65896E+18,2023-05-17 22:00:05+00:00,@Twiitbyizz @Strictlyirene Body just dey sweet you,HildaBaciQ,0,0,0,0,
1.65896E+18,2023-05-17 21:59:47+00:00,@Strictlyirene @HildaBaciQ,HildaBaciQ,0,6,0,0,
1.65896E+18,2023-05-17 21:59:36+00:00,"Real Madrid is being cooked with the remainder of Hilda Baci’s gas, she literarily cooked for 4 days and Manchester City literarily cooked 4 goals against Madrid😂💔😭

Hilda: https://t.co/yqINupLqEK",Okwara_lastb,0,0,0,0,
1.65896E+18,2023-05-17 21:59:27+00:00,@EmpathyGains C👋🌹🥰🌹🥰,HildaBaciQ,0,1,0,0,
1.65896E+18,2023-05-17 21:59:19+00:00,@BOJWorldd Like broooooo. If Pep put all of them for midfield them go beat some teams,Othmanwale_10,0,1,1,0,
1.65895E+18,2023-05-17 21:57:05+00:00,@RauryJ Hala gbadrid 🙌🏽,Othmanwale_10,0,0,0,0,
1.65895E+18,2023-05-17 21:55:00+00:00,"Nigerian chef, Hilda Baci has shattered the Guinness World Record for the ‘longest cooking marathon by an individual’! 

Surpassing the previous record of 87hours and 45minutes held by the talented Lata Tondon, Hilda Baci has truly made history in the culinary world. https://t.co/fqo0ii09qR",ExclusiveHypeTV,0,0,0,0,
1.65895E+18,2023-05-17 21:54:38+00:00,"@kwado_m @GWR Exactly, who cares about them before Hilda Baci marathon cooking. They can’t deny not to have gained more followers through Hilda",ChikaAdeoye,0,0,2,0,
1.65895E+18,2023-05-17 21:54:16+00:00,"Hilda Baci: Indian Guinness record holder stylishly shades Nigerians
https://t.co/dJvP2Nf3d2",masthead_m,0,1,0,0,
1.65895E+18,2023-05-17 21:52:48+00:00,"Hilda Baci is a chef in Lagos, Nigeria. She recently stayed in the kitchen for 100 hours and only took short breaks each hour. She started cooking on May 11 and did not stop until May 15. 
https://t.co/LmNeoacBZQ",VOALearnEnglish,0,3,0,0,
1.65895E+18,2023-05-17 21:51:02+00:00,"@yabaleftonline Hilda Baci should be studied,it’s not an easy task to cook for over 100hrs,kudos to Hilda Baci for breaking the Guinness World Record for the longest cooking hrs with over 100hrs of cooking.👏👏",AdebzClouds,0,0,0,0,
1.65895E+18,2023-05-17 21:50:07+00:00,Ok! From the horse’s own mouth. Fingers crossed 🤞 #GuinessWorldRecords #HildaBaci #Chef #Nigeria #AkwaIbom #KateHenshaw,barryairborne,0,2,0,0,"['GuinessWorldRecords', 'HildaBaci', 'Chef', 'Nigeria', 'AkwaIbom', 'KateHenshaw']"
1.65895E+18,2023-05-17 21:49:16+00:00,"My first outing after my GWR outing

It feels good to be me.

#HildaEffiongBassey #HildaBacci #hildacookathon https://t.co/5ljopH3o7D",HildaBaciFan,0,0,0,0,"['HildaEffiongBassey', 'HildaBacci', 'hildacookathon']"
1.65895E+18,2023-05-17 21:48:05+00:00,"Why Hilda Baci no go dey certified as Guinness World Record breaker – Liberian man writes:

https://t.co/F6QlOJl5Hx https://t.co/fkiQsLqLrx",shegzedon,0,0,0,0,
1.65895E+18,2023-05-17 21:47:03+00:00,"them say Bernardo break Hilda Baci ein record, he cook Camavinga 200hrs non stop🤣🤣🤣🤣",derekk_0,7,26,6,0,
1.65895E+18,2023-05-17 21:47:01+00:00,"The cooking wey e collect today, Hilda Baci no do reach like that.",Dolypizo,1,0,0,0,
1.65895E+18,2023-05-17 21:45:00+00:00,"Police brutality, harassment and extortions continue daily all over the country.  IGP needs to declare a state of emergency on the @NigerianPolice. I call on @MBuhari to intervene. @BenHundeyin 
Tiwa savage Davido Sabi girl tribunal Hilda Baci
@PO_GrassRootM https://t.co/zTX16s9qpW",ChikezieEngr,0,0,0,0,
1.65895E+18,2023-05-17 21:44:10+00:00,"Hilda Baci's world record is yet to be confirmed and made official, yet somebody in Liberia is already cooking to break it. Why are Africans bad belle like this!!! 😭 https://t.co/63ySWaTH56",Amblessed90,0,0,0,0,
1.65895E+18,2023-05-17 21:42:43+00:00,@ChampionsLeague I’ll tell my kids this was Hilda Baci 😭🔥 https://t.co/mncxFAWuaM,Humble_0G,3,125,3,1,
1.65895E+18,2023-05-17 21:42:08+00:00,Hilda Baci cook that thing..,Iam_zayyan,0,0,0,0,
1.65895E+18,2023-05-17 21:41:40+00:00,"Highlight your accomplishments in each role like #Hilda Baci. Quantify results and emphasize the impact you made.

Blow your sax or trumpet like MBuhari",Zainabmatthew,0,0,0,0,['Hilda']
1.65895E+18,2023-05-17 21:40:20+00:00,@btsportfootball @JackGrealish I’ll tell my kids this was Hilda Baci 😭🔥 https://t.co/DjYPxGM1Br,Humble_0G,0,1,0,0,
1.65895E+18,2023-05-17 21:39:31+00:00,@GullahShedrack @SpiritualKonjji 😂😂🤡🤡,ChefBaci,0,0,0,0,
1.65895E+18,2023-05-17 21:38:11+00:00,"It’s obvious garytheblogger is doing paid PR for Chef Aloycious
Who is Chef Aloycious when we re talking about Hilda Baci??
Chef Aloycious of Liberia should cook for 48hrs,I want to check something.",AdebzClouds,0,0,0,0,
1.65895E+18,2023-05-17 21:37:46+00:00,"@yabaleftonline It’s obvious garytheblogger is doing paid PR for Chef Aloycious
Who is Chef Aloycious when we re talking about Hilda Baci??
Chef Aloycious of Liberia should cook for 48hrs,I want to check something.",AdebzClouds,0,7,0,0,
1.65895E+18,2023-05-17 21:37:41+00:00,"Nobody: who cook Madrid like this. 

Still nobody: must be a very good chef.

Hilda baci:

#ChampionsLeague #ManCityRealMadrid #ManCityRealMadrid 
#ManCity 
The vinicius brother Bernard https://t.co/R2g7ijoxzb",fine_boy_gorjos,0,0,0,0,"['ChampionsLeague', 'ManCityRealMadrid', 'ManCityRealMadrid', 'ManCity']"
1.65895E+18,2023-05-17 21:37:19+00:00,"Hilda Baci broke a world Guiness record for a 100 hr cooking marathon for an individual.
What did you learn from her win?
What world Guiness record can you make?
Tomorrow I will be 5 lessons I learnt from her win, and maybe what can I Also or Make or break?😀😁",Oficialprromise,0,0,0,0,
1.65895E+18,2023-05-17 21:36:56+00:00,He’s getting Hilda Baci(Ed),dudubody,0,4,0,0,
1.65895E+18,2023-05-17 21:35:42+00:00,Bernado Silva don break Hilda Baci’s record ooh https://t.co/Da5r8ucBhi,farouckbello,0,1,0,0,
1.65895E+18,2023-05-17 21:35:12+00:00,From HALA MADRID to HABA MADRID 😂,baci_hilda,0,0,0,0,
